dataset,source,status,requested_month,url,retrieval_time,rows,columns,source_columns,date_min,date_max,unique_zones,missingness,duplicates,saved_path,blocker,notes
da_lbmp,NYISO MIS P-2A,READY,2024-01,https://mis.nyiso.com/public/csv/damlbmp/20240101damlbmp_zone_csv.zip,,11160,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)""]",2024-01-01 00:00:00,2024-01-31 23:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/da_lbmp/20240101damlbmp_zone_csv.parquet,,Reused existing raw file; no archive download performed.
rt_lbmp,NYISO MIS P-24A,READY,2022-11,https://mis.nyiso.com/public/csv/realtime/20221101realtime_zone_csv.zip,2026-07-17T10:32:12.866568-04:00,132855,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2022-11-01 00:05:00,2022-12-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20221101realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2022-12,https://mis.nyiso.com/public/csv/realtime/20221201realtime_zone_csv.zip,2026-07-17T10:32:15.139697-04:00,139755,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2022-12-01 00:05:00,2023-01-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20221201realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-01,https://mis.nyiso.com/public/csv/realtime/20230101realtime_zone_csv.zip,2026-07-17T10:32:19.065541-04:00,136230,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-01-01 00:05:00,2023-02-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20230101realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-02,https://mis.nyiso.com/public/csv/realtime/20230201realtime_zone_csv.zip,2026-07-17T10:32:22.622270-04:00,125595,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-02-01 00:05:00,2023-03-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20230201realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-03,https://mis.nyiso.com/public/csv/realtime/20230301realtime_zone_csv.zip,2026-07-17T10:32:25.561718-04:00,137565,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-03-01 00:05:00,2023-04-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20230301realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-04,https://mis.nyiso.com/public/csv/realtime/20230401realtime_zone_csv.zip,2026-07-17T10:32:28.538322-04:00,133350,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-04-01 00:03:59,2023-05-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20230401realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-05,https://mis.nyiso.com/public/csv/realtime/20230501realtime_zone_csv.zip,2026-07-17T10:32:31.305882-04:00,137400,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-05-01 00:05:00,2023-06-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20230501realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-06,https://mis.nyiso.com/public/csv/realtime/20230601realtime_zone_csv.zip,2026-07-17T10:32:33.729522-04:00,130995,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-06-01 00:05:00,2023-07-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20230601realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-07,https://mis.nyiso.com/public/csv/realtime/20230701realtime_zone_csv.zip,2026-07-17T10:32:36.726367-04:00,136275,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-07-01 00:05:00,2023-08-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20230701realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-08,https://mis.nyiso.com/public/csv/realtime/20230801realtime_zone_csv.zip,2026-07-17T10:32:40.001388-04:00,136605,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-08-01 00:05:00,2023-09-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20230801realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-09,https://mis.nyiso.com/public/csv/realtime/20230901realtime_zone_csv.zip,2026-07-17T10:32:43.363554-04:00,131850,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-09-01 00:05:00,2023-10-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20230901realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-10,https://mis.nyiso.com/public/csv/realtime/20231001realtime_zone_csv.zip,2026-07-17T10:32:45.055444-04:00,136035,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-10-01 00:05:00,2023-11-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20231001realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-11,https://mis.nyiso.com/public/csv/realtime/20231101realtime_zone_csv.zip,2026-07-17T10:32:47.796041-04:00,132060,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-11-01 00:05:00,2023-12-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20231101realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2023-12,https://mis.nyiso.com/public/csv/realtime/20231201realtime_zone_csv.zip,2026-07-17T10:32:54.333752-04:00,135195,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)"", ""_source_file""]",2023-12-01 00:02:34,2024-01-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0, ""_source_file"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20231201realtime_zone_csv.parquet,,
rt_lbmp,NYISO MIS P-24A,READY,2024-01,https://mis.nyiso.com/public/csv/realtime/20240101realtime_zone_csv.zip,,136395,"[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)""]","[""Time Stamp"", ""Name"", ""PTID"", ""LBMP ($/MWHr)"", ""Marginal Cost Losses ($/MWHr)"", ""Marginal Cost Congestion ($/MWHr)""]",2024-01-01 00:05:00,2024-02-01 00:00:00,15.0,"{""Time Stamp"": 0, ""Name"": 0, ""PTID"": 0, ""LBMP ($/MWHr)"": 0, ""Marginal Cost Losses ($/MWHr)"": 0, ""Marginal Cost Congestion ($/MWHr)"": 0}",0,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_lbmp/20240101realtime_zone_csv.parquet,,Reused existing raw file; no archive download performed.
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2022-11,https://mis.nyiso.com/public/csv/schedlineoutages/20221101SCLineOutages_csv.zip,2026-07-17T10:32:59.669478-04:00,1777381,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2022-11-01 00:00:00,2022-11-30 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",6358,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20221101SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2022-12,https://mis.nyiso.com/public/csv/schedlineoutages/20221201SCLineOutages_csv.zip,2026-07-17T10:33:33.747085-04:00,1519419,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2022-12-01 00:00:00,2022-12-31 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",6874,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20221201SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-01,https://mis.nyiso.com/public/csv/schedlineoutages/20230101SCLineOutages_csv.zip,2026-07-17T10:34:04.237058-04:00,1514564,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-01-01 00:00:00,2023-01-31 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",3691,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20230101SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-02,https://mis.nyiso.com/public/csv/schedlineoutages/20230201SCLineOutages_csv.zip,2026-07-17T10:34:27.305040-04:00,1343978,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-02-01 00:00:00,2023-02-28 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",6802,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20230201SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-03,https://mis.nyiso.com/public/csv/schedlineoutages/20230301SCLineOutages_csv.zip,2026-07-17T10:34:42.451446-04:00,1779687,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-03-01 00:00:00,2023-03-31 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",4878,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20230301SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-04,https://mis.nyiso.com/public/csv/schedlineoutages/20230401SCLineOutages_csv.zip,2026-07-17T10:35:01.141748-04:00,1819931,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-04-01 00:00:00,2023-04-30 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",6395,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20230401SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-05,https://mis.nyiso.com/public/csv/schedlineoutages/20230501SCLineOutages_csv.zip,2026-07-17T10:35:18.897436-04:00,1756084,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-05-01 00:00:00,2023-05-31 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",5517,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20230501SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-06,https://mis.nyiso.com/public/csv/schedlineoutages/20230601SCLineOutages_csv.zip,2026-07-17T10:35:37.321264-04:00,1347885,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-06-01 00:00:00,2023-06-30 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",1604,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20230601SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-07,https://mis.nyiso.com/public/csv/schedlineoutages/20230701SCLineOutages_csv.zip,2026-07-17T10:35:50.329253-04:00,1121806,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-07-01 00:00:00,2023-07-31 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",1652,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20230701SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-08,https://mis.nyiso.com/public/csv/schedlineoutages/20230801SCLineOutages_csv.zip,2026-07-17T10:36:00.935744-04:00,1215855,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-08-01 00:00:00,2023-08-31 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",2593,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20230801SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-09,https://mis.nyiso.com/public/csv/schedlineoutages/20230901SCLineOutages_csv.zip,2026-07-17T10:36:13.670009-04:00,1423581,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-09-01 00:00:00,2023-09-30 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",2345,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20230901SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-10,https://mis.nyiso.com/public/csv/schedlineoutages/20231001SCLineOutages_csv.zip,2026-07-17T10:36:28.231195-04:00,1817820,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-10-01 00:00:00,2023-10-31 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",3094,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20231001SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-11,https://mis.nyiso.com/public/csv/schedlineoutages/20231101SCLineOutages_csv.zip,2026-07-17T10:36:46.889965-04:00,1701044,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-11-01 00:00:00,2023-11-30 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",5084,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20231101SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2023-12,https://mis.nyiso.com/public/csv/schedlineoutages/20231201SCLineOutages_csv.zip,2026-07-17T10:37:04.547498-04:00,1424157,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time"", ""_source_file""]",2023-12-01 00:00:00,2023-12-31 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0, ""_source_file"": 0}",1123,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20231201SCLineOutages_csv.parquet,,
rt_scheduled_transmission_outages,NYISO MIS P-54A,READY,2024-01,https://mis.nyiso.com/public/csv/schedlineoutages/20240101SCLineOutages_csv.zip,,1385073,"[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time""]","[""Timestamp"", ""PTID"", ""Equipment Name"", ""Scheduled Out Date/Time"", ""Scheduled In Date/Time""]",2024-01-01 00:00:00,2024-01-31 23:55:00,,"{""Timestamp"": 0, ""PTID"": 0, ""Equipment Name"": 0, ""Scheduled Out Date/Time"": 0, ""Scheduled In Date/Time"": 0}",2436,/Users/lin_/Numerati_Summer_NYISO/data/raw/nyiso/rt_scheduled_transmission_outages/20240101SCLineOutages_csv.parquet,,Reused existing raw file; no archive download performed.
